https://www3.shoalhaven.nsw.gov.au/masterviewUI/modules/ApplicationMaster/default.aspx?page=wrapper&key=734596&propkey=19134,PCD25/1636,,"18 Woodglen Cr, MOLLYMOOK BEACH"
https://www3.shoalhaven.nsw.gov.au/masterviewUI/modules/ApplicationMaster/default.aspx?page=wrapper&key=734658&propkey=1001091,PCD25/1637,,"47 Nethercote St, MOLLYMOOK"
https://www3.shoalhaven.nsw.gov.au/masterviewUI/modules/ApplicationMaster/default.aspx?page=wrapper&key=734663&propkey=17262,PCD25/1638,,"30 Macleay St, NARRAWALLEE"
https://www3.shoalhaven.nsw.gov.au/masterviewUI/modules/ApplicationMaster/default.aspx?page=wrapper&key=734677&propkey=84362,PCD25/1639,,"7 Rectory Park Way (Priv), KANGAROO VALLEY"
https://www3.shoalhaven.nsw.gov.au/masterviewUI/modules/ApplicationMaster/default.aspx?page=wrapper&key=734694&propkey=1001812,PCD25/1640,,"164C Princes Hwy, SOUTH NOWRA
5/164C Princes Hwy, SOUTH NOWRA"
https://www3.shoalhaven.nsw.gov.au/masterviewUI/modules/ApplicationMaster/default.aspx?page=wrapper&key=734720&propkey=14587,PCD25/1641,,"5 Beths St, OLD EROWAL BAY"
https://www3.shoalhaven.nsw.gov.au/masterviewUI/modules/ApplicationMaster/default.aspx?page=wrapper&key=734724&propkey=91041,PCD25/1642,,"7/20 Anne St, VINCENTIA"
https://www3.shoalhaven.nsw.gov.au/masterviewUI/modules/ApplicationMaster/default.aspx?page=wrapper&key=734808&propkey=90362,PCD25/1643,,"32 East St, NOWRA"
https://www3.shoalhaven.nsw.gov.au/masterviewUI/modules/ApplicationMaster/default.aspx?page=wrapper&key=734851&propkey=92304,PCD25/1644,,"11 Monterey Dr, NOWRA HILL"
https://www3.shoalhaven.nsw.gov.au/masterviewUI/modules/ApplicationMaster/default.aspx?page=wrapper&key=734855&propkey=63563,PCD25/1645,,"1 Prowse Cl, VINCENTIA"
https://www3.shoalhaven.nsw.gov.au/masterviewUI/modules/ApplicationMaster/default.aspx?page=wrapper&key=734872&propkey=76822,PCD25/1646,,"33 Claylands Dr, ST GEORGES BASIN"
https://www3.shoalhaven.nsw.gov.au/masterviewUI/modules/ApplicationMaster/default.aspx?page=wrapper&key=734915&propkey=49928,PCD25/1647,,"511C Coolangatta Rd, FAR MEADOW"
https://www3.shoalhaven.nsw.gov.au/masterviewUI/modules/ApplicationMaster/default.aspx?page=wrapper&key=734963&propkey=28345,PCD25/1648,,"87 Queen Mary St, CALLALA BEACH"
https://www3.shoalhaven.nsw.gov.au/masterviewUI/modules/ApplicationMaster/default.aspx?page=wrapper&key=732788&propkey=4903,SFH2025/1134,,"12 Tulip St, HYAMS BEACH"
https://www3.shoalhaven.nsw.gov.au/masterviewUI/modules/ApplicationMaster/default.aspx?page=wrapper&key=732986&propkey=1002242,SFH2025/1135,,"12 Birkdale Cct, SUSSEX INLET"
https://www3.shoalhaven.nsw.gov.au/masterviewUI/modules/ApplicationMaster/default.aspx?page=wrapper&key=732998&propkey=92921,SFH2025/1136,,"22A Woorawa Lane, LITTLE FOREST"
https://www3.shoalhaven.nsw.gov.au/masterviewUI/modules/ApplicationMaster/default.aspx?page=wrapper&key=733276&propkey=90327,SFH2025/1137,,"351 Gannet Rd, NOWRA HILL"
https://www3.shoalhaven.nsw.gov.au/masterviewUI/modules/ApplicationMaster/default.aspx?page=wrapper&key=733335&propkey=1004111,SFH2025/1139,,"24 Serenity Rdge, BERRY"
https://www3.shoalhaven.nsw.gov.au/masterviewUI/modules/ApplicationMaster/default.aspx?page=wrapper&key=733496&propkey=7054,SFH2025/1140,,"272 The Wool Rd, ST GEORGES BASIN"
https://www3.shoalhaven.nsw.gov.au/masterviewUI/modules/ApplicationMaster/default.aspx?page=wrapper&key=733497&propkey=1000116,SFH2025/1141,,"56A Bunberra St, BOMADERRY"
https://www3.shoalhaven.nsw.gov.au/masterviewUI/modules/ApplicationMaster/default.aspx?page=wrapper&key=733908&propkey=2202,SFH2025/1142,,"420 Back Forest Rd, FAR MEADOW"
https://www3.shoalhaven.nsw.gov.au/masterviewUI/modules/ApplicationMaster/default.aspx?page=wrapper&key=733917&propkey=10710,SFH2025/1143,,"28 Warrego Dr, SANCTUARY POINT"
https://www3.shoalhaven.nsw.gov.au/masterviewUI/modules/ApplicationMaster/default.aspx?page=wrapper&key=733955&propkey=70427,SFH2025/1145,,"122 Parma Rd, PARMA"
https://www3.shoalhaven.nsw.gov.au/masterviewUI/modules/ApplicationMaster/default.aspx?page=wrapper&key=734435&propkey=3065,SFH2025/1148,,"86 East Cr, CULBURRA BEACH"
https://www3.shoalhaven.nsw.gov.au/masterviewUI/modules/ApplicationMaster/default.aspx?page=wrapper&key=734619&propkey=1001747,SFH2025/1149,,"5 Moonah Av, MOLLYMOOK BEACH"
https://www3.shoalhaven.nsw.gov.au/masterviewUI/modules/ApplicationMaster/default.aspx?page=wrapper&key=734870&propkey=29047,SFH2025/1150,,"25 Edendale St, WOOLLAMIA"
https://www3.shoalhaven.nsw.gov.au/masterviewUI/modules/ApplicationMaster/default.aspx?page=wrapper&key=734885&propkey=1002497,SFH2025/1151,,"391 Kangaroo Valley Rd, BERRY MOUNTAIN"
https://www3.shoalhaven.nsw.gov.au/masterviewUI/modules/ApplicationMaster/default.aspx?page=wrapper&key=732625&propkey=90046,DA25/2066,2/09/2025,"90 Princes Hwy, MILTON"
https://www3.shoalhaven.nsw.gov.au/masterviewUI/modules/ApplicationMaster/default.aspx?page=wrapper&key=732629&propkey=1003095,DA25/2068,2/09/2025,"7 Ringtail Loop, TAPITALLEE"
https://www3.shoalhaven.nsw.gov.au/masterviewUI/modules/ApplicationMaster/default.aspx?page=wrapper&key=732637&propkey=95540,DA25/2069,2/09/2025,"27 Lacebark Gr, WORRIGEE"
https://www3.shoalhaven.nsw.gov.au/masterviewUI/modules/ApplicationMaster/default.aspx?page=wrapper&key=732658&propkey=2543,DA25/2072,3/09/2025,"6 Addison Rd, CULBURRA BEACH"
https://www3.shoalhaven.nsw.gov.au/masterviewUI/modules/ApplicationMaster/default.aspx?page=wrapper&key=732678&propkey=20493,MA25/1291,4/09/2025,"14 Plover Cl, SUSSEX INLET"
https://www3.shoalhaven.nsw.gov.au/masterviewUI/modules/ApplicationMaster/default.aspx?page=wrapper&key=732641&propkey=24981,DA25/2070,5/09/2025,"9 Coolibah Av, CONJOLA PARK"
https://www3.shoalhaven.nsw.gov.au/masterviewUI/modules/ApplicationMaster/default.aspx?page=wrapper&key=732717&propkey=87394,DA25/2076,5/09/2025,"92 Tallawalla Way, TERMEIL"
https://www3.shoalhaven.nsw.gov.au/masterviewUI/modules/ApplicationMaster/default.aspx?page=wrapper&key=732824&propkey=1005095,DA25/2083,5/09/2025,"99 Wirraway Bvd, BADAGARANG"
https://www3.shoalhaven.nsw.gov.au/masterviewUI/modules/ApplicationMaster/default.aspx?page=wrapper&key=732853&propkey=46755,DA25/2086,5/09/2025,"Hancocks Creek Rd, WANDANDIAN"
https://www3.shoalhaven.nsw.gov.au/masterviewUI/modules/ApplicationMaster/default.aspx?page=wrapper&key=732857&propkey=21790,DA25/2087,5/09/2025,"64 Wallaroy Dr, BURRILL LAKE"
https://www3.shoalhaven.nsw.gov.au/masterviewUI/modules/ApplicationMaster/default.aspx?page=wrapper&key=732865&propkey=30982,DA25/2088,5/09/2025,"49 Mulgen Cr, BOMADERRY"
https://www3.shoalhaven.nsw.gov.au/masterviewUI/modules/ApplicationMaster/default.aspx?page=wrapper&key=733047&propkey=121992,DA25/2098,8/09/2025,"12 Brooks Lane, KANGAROO VALLEY"
https://www3.shoalhaven.nsw.gov.au/masterviewUI/modules/ApplicationMaster/default.aspx?page=wrapper&key=732697&propkey=99219,DA25/2074,9/09/2025,"3 Eyrie Bowrie Dr, MILTON"
https://www3.shoalhaven.nsw.gov.au/masterviewUI/modules/ApplicationMaster/default.aspx?page=wrapper&key=732911&propkey=32883,DA25/2092,9/09/2025,"41 Nowra Rd, CURRARONG
44 Warrain Cr, CURRARONG"
https://www3.shoalhaven.nsw.gov.au/masterviewUI/modules/ApplicationMaster/default.aspx?page=wrapper&key=733076&propkey=49268,DA25/2101,9/09/2025,"58 East Cr, CULBURRA BEACH"
https://www3.shoalhaven.nsw.gov.au/masterviewUI/modules/ApplicationMaster/default.aspx?page=wrapper&key=732800&propkey=1005021,DA25/2081,10/09/2025,"Culburra Rd, CULBURRA BEACH"
